1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.861000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.861000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.787000000000000000e+03
1.787000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.861000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.476000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.749000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.608000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.861000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
1.476000000000000000e+03
1.593000000000000000e+03
1.476000000000000000e+03
1.593000000000000000e+03
1.593000000000000000e+03
