98	0.0953038	1091.25
99	0.0956653	721.264
100	0.0955323	722.269
101	0.0955205	732.827
102	0.0927124	959.957
103	0.0951844	1229.19
104	0.0947487	759.905
105	0.051789	2490.88
106	0.095636	1871.68
107	0.0955894	1087.99
108	0.0958736	1293.37
109	0.0958396	1022.54
110	0.0956437	1306.93
111	0.095708	950.809
112	0.0956406	1191.96
113	0.0952228	1249.7
114	0.0952063	1659.55
115	0.0936653	1793.62
116	0.0956589	940.843
117	0.049673	0
118	0.000000	0
119	0.0958174	1210.64
120	0.0958789	1679.2
121	0.0957471	1274.19
122	0.0958345	1189.55
123	0.0956545	1536.78
124	0.0956019	1108.76
125	0.0949943	1105.33
126	0.0913249	1434.44
127	0.0938322	2323.3
128	0.0956122	1872.15
129	0.095093	2029.59
130	0.0942138	1570.9
131	0.0926204	1360.39
132	0.0955999	1453.98
133	0.0957955	1252.67
134	0.0946884	1309.56
135	0.0959055	1157.39
136	0.0958424	1356.39
137	0.0942182	1326.71
138	0.0956516	1118.64
139	0.0956066	1537.55
140	0.0950925	2397.67
141	0.0954813	1895.66
142	0.0955865	1883.11
143	0.0957043	1577.78
144	0.092883	1690.3
145	0.0954171	1006.11
146	0.0957012	2006.25
147	0.0956219	1725.55
148	0.0953785	1352.51
149	0.0958446	1387.66
150	0.0954082	1498.82
151	0.0958303	1147.86
152	0.0958611	1262.24
153	0.0956159	1108.6
154	0.0523945	3893.54
155	0.094626	1733.14
156	0.0956168	1526.93
157	0.0926444	1003.84
158	0.0957435	1002.68
159	0.0955982	920.519
160	0.095647	1411.44
161	0.0956616	1149.89
162	0.0956215	1171.28
163	0.0955164	1245.86
164	0.0952496	1763.79
165	0.0929022	1829.88
166	0.0956299	1652.2
167	0.0942787	954.616
168	0.0956169	1171.34
169	0.0929781	0
170	0.000000	0
171	0.0956654	1494.79
172	0.095700	1368.86
173	0.0957693	1273.89
174	0.0956577	1515.82
175	0.0951611	1261.02
176	0.0957039	1316.56
177	0.0955677	1475.39
178	0.0955482	1077.99
179	0.0956355	1181.57
180	0.0524742	3030.06
181	0.0955603	1538.3
182	0.0953418	1699.15
183	0.0952391	1154.99
184	0.0956987	1233.04
185	0.0955376	1119.98
186	0.0955535	973.277
187	0.095289	1059.93
188	0.0927173	1391.33
189	0.0954863	1309.09
190	0.0956297	1348.95
191	0.0952993	1017.85
192	0.0957043	574.687
193	0.0524567	1277.24
194	0.0524162	362.484
195	0.0524574	1810.99
196	0.0523061	1280.92
197	0.043306	3094.26
198	0.0956684	909.391
199	0.0957735	897.952
200	0.0956965	898.675
201	0.0957439	950.452
202	0.0956195	972.605
203	0.0930812	1095.82
204	0.0952183	630.131
205	0.0521872	1609.59
206	0.0524728	800.415
207	0.0524539	857.896
208	0.0523859	2691.56
209	0.095411	786.073
210	0.0434687	2806.62
211	0.095736	1253.45
212	0.0959479	1219.41
213	0.0960079	1385.3
214	0.0957462	1503.98
215	0.0958416	1314.67
216	0.0960291	1457.89
217	0.0958137	1283.74
218	0.0957546	1493.4
219	0.0956714	1379.72
220	0.0955762	1684.52
221	0.0955917	1506.41
222	0.0951855	714.394
223	0.0435195	2757.38
224	0.0959609	1271.35
225	0.0958788	1428.89
226	0.0958567	1533.54
227	0.0957634	1409.72
228	0.0954355	1351.7
229	0.0959238	1344.82
230	0.095948	1323.63
231	0.0957301	1452
232	0.0960844	1488.27
233	0.0956765	1630.49
234	0.095899	1230.46
235	0.0953321	776.234
236	0.0413658	3166.87
237	0.0932838	1372.16
238	0.0941411	1391.53
239	0.0936795	1569.18
240	0.0940758	1711.39
241	0.0926167	1705.96
242	0.0906989	1488.44
243	0.0923373	1678.63
244	0.0939398	1319.99
245	0.0939765	1383.32
246	0.0940054	1585.02
247	0.0932568	1469.06
248	0.0919827	1902.53
249	0.0958991	1459.87
250	0.0948162	1244.51
251	0.0956303	1422.14
252	0.0956074	1380.65
253	0.0960484	1499.24
254	0.095923	1344.83
255	0.0959823	1427.35
256	0.0958827	1512.27
257	0.0958231	1461.03
258	0.0937142	1291.16
259	0.0956997	1431.56
260	0.0959441	1532.14
261	0.0956667	595.819
262	0.041465	2435.79
263	0.0959564	1073.4
264	0.0941086	977.594
265	0.0940738	1190.55
266	0.0936026	1217.91
267	0.0939824	968.267
268	0.0940048	1063.78
269	0.0940051	808.467
270	0.0940487	1095.18
271	0.0940617	1169.45
272	0.0939672	1319.61
273	0.0936968	1398.13
274	0.0930378	1193.06
275	0.0959665	1208.75
276	0.0958059	1043.78
277	0.0959218	979.965
278	0.0960054	541.636
279	0.0434729	2346.29
280	0.0948977	958.928
281	0.0959908	1135.53
282	0.0961324	1029.83
283	0.0959822	1093.95
284	0.0958865	1303.62
285	0.0958792	1366.3
286	0.096046	1009.93
287	0.0958176	511.388
288	0.0435225	2366.59
289	0.0959597	979.577
290	0.095873	938.742
291	0.0959926	687.553
292	0.0524879	1924.25
293	0.0957289	856.585
294	0.0961401	967.338
295	0.0958834	938.64
296	0.0959314	917.322
297	0.0958322	688.704
298	0.0525441	2436.05
299	0.0959276	625.471
300	0.0519818	1192.73
301	0.0430839	2878.1
302	0.0946957	1140.49
303	0.0959377	781.757
304	0.0960625	1134.68
305	0.0951633	966.759
306	0.0952244	1323.19
307	0.0960552	1186.82
308	0.0958041	1127.3
309	0.0961136	1186.1
310	0.0957677	1409.66
311	0.0958963	1470.34
312	0.096021	635.278
313	0.0525623	1845.43
314	0.0956339	1066.57
315	0.0959875	1062.64
316	0.0920909	977.295
317	0.0909215	1077.85
318	0.091776	958.856
319	0.0919374	902.788
320	0.0918319	958.273
321	0.0958822	1272.39
322	0.0920241	1564.81
323	0.0917573	1296.9
324	0.0917204	1319.23
325	0.0959364	917.274
326	0.0520893	1593.42
327	0.0427083	2060.49
328	0.0958961	813.381
329	0.0958759	949.143
330	0.0959014	583.933
331	0.0524459	1830.46
332	0.0958726	813.58
333	0.0958659	751.049
334	0.0958613	1220.51
335	0.0959029	1126.14
336	0.0956171	888.963
337	0.095541	1078.07
338	0.0955998	1778.25
339	0.0951166	988.261
340	0.0944019	752.103
341	0.0000000	0
342	0.0958781	406.766
343	0.0519597	1173.99
344	0.0523733	1737.53
345	0.0957849	981.365
346	0.0955762	910.268
347	0.0956312	857.46
348	0.0922812	921.097
349	0.0937661	874.517
350	0.0933368	535.694
351	0.0521115	0
352	0.0000000	0
353	0.0422246	2131.46
354	0.0421716	1825.88
355	0.0957896	897.801
356	0.0956806	480.766
357	0.0414726	2170.11
358	0.0419737	2191.85
359	0.0956942	1076.35
360	0.0932746	396.678
361	0.0000000	0
362	0.0935317	545.27
363	0.0000000	0
364	0.0000000	0
365	0.0495025	3030.15
366	0.0956953	1379.38
367	0.0958872	1157.61
368	0.0959083	1084.37
369	0.0958396	1398.17
370	0.0949734	1095.04
371	0.0956235	1223.55
372	0.0952595	1144.24
373	0.094722	1097.95
374	0.0952327	1228.57
375	0.0959594	979.581
376	0.095661	1442.59
377	0.095261	1679.6
378	0.0944213	1217.95
379	0.0953731	1059
380	0.0958469	1252
381	0.0958584	928.453
382	0.095754	919.021
383	0.0958146	1074.99
384	0.095542	1067.59
385	0.0958248	918.342
386	0.0959351	1094.49
387	0.0958738	1199.49
388	0.0957979	1179.57
389	0.0954664	1456.01
390	0.0955664	1402.17
391	0.0952693	1144.13
392	0.0934378	1402
393	0.0939064	1171.38
394	0.093754	1098.62
395	0.0939081	841.248
396	0.0958738	750.987
397	0.0936397	1099.96
398	0.0939694	1032.25
399	0.0958866	980.325
400	0.0937623	1365.15
401	0.0935675	1036.68
402	0.0939253	1128.56
403	0.0936949	1579.59
404	0.0934416	556.497
405	0.0521255	2052.74
406	0.0957764	1012.78
407	0.0956385	951.499
408	0.0958389	928.642
409	0.0958341	1189.56
410	0.0956303	982.952
411	0.0959159	1053.01
412	0.0958687	886.63
413	0.0955613	868.553
414	0.0957617	856.292
415	0.095648	1170.96
416	0.0952646	1427.6
417	0.0945824	1163.01
418	0.0959026	907.171
419	0.0955142	1308.71
420	0.0959149	1032.16
421	0.0958018	929.001
422	0.0959443	771.281
423	0.0960923	842.94
424	0.0957813	615.986
425	0.0523134	1529.24
426	0.0957378	866.952
427	0.0956053	1077.35
428	0.0959451	1177.76
429	0.0958789	1126.42
430	0.0957569	1086.08
431	0.095718	992.499
432	0.0956777	1337.83
433	0.096013	926.957
434	0.0960003	885.414
435	0.0958687	990.939
436	0.0958487	1043.31
437	0.0960226	864.38
438	0.0954456	1016.29
439	0.095924	844.418
440	0.0958624	970.14
441	0.0955279	1266.65
442	0.0958311	563.491
443	0.0524441	1525.43
444	0.0905633	1037.95
445	0.0905249	1325.6
446	0.0903825	896.192
447	0.0904152	873.747
448	0.0904703	829.001
449	0.0956527	784.087
450	0.0958475	730.327
451	0.0903484	630.891
452	0.0904827	1083.08
453	0.0905728	1358.02
454	0.090361	1195.21
455	0.0905923	1004.5
456	0.0895797	859.57
457	0.0960667	1238.72
458	0.0958706	1043.07
459	0.0958975	875.936
460	0.0951845	745.92
461	0.0957242	877.521
462	0.0956456	888.697
463	0.0960301	416.536
464	0.052549	1332.09
465	0.0958229	751.386
466	0.0957078	1274.71
467	0.0959709	1281.64
468	0.0956023	962.32
469	0.0954272	901.211
470	0.0938029	735.585
471	0.0929031	742.709
472	0.0937943	852.93
473	0.0934958	866.349
474	0.0929037	473.609
475	0.0517754	1351.99
476	0.091322	865.071
477	0.0916098	1015.18
478	0.0936369	533.977
479	0.052435	1773.62
480	0.0938313	1044.43
481	0.0936376	961.153
482	0.0932204	643.636
483	0.0954661	733.244
484	0.0956008	753.132
485	0.0957013	825.485
486	0.0951393	714.742
487	0.0947997	780.593
488	0.0953366	797.175
489	0.0954306	733.517
490	0.090757	705.18
491	0.095748	511.76
492	0.0485635	906.031
493	0.0516614	1296.91
494	0.0954363	461.04
495	0.0522814	631.2
496	0.0522349	1397.53
497	0.0957699	762.244
498	0.0836014	753.575
499	0.095838	824.308
500	0.094985	821.183
501	0.0946282	803.143
502	0.0928507	807.748
503	0.0952695	850.219
504	0.0955975	910.066
505	0.0957947	876.875
506	0.0887567	1160.48
507	0.0947916	1002.2
508	0.0956396	972.4
509	0.0957553	793.689
510	0.0926442	820.343
511	0.0945688	454.696
512	0.0464714	2108.82
513	0.0955999	920.503
514	0.0949281	895.415
515	0.0942246	1050.68
516	0.0953188	902.236
517	0.095682	1139.19
518	0.0958104	1116.79
519	0.0956154	1359.61
520	0.0957758	542.935
521	0.0523047	2944.29
522	0.0952937	1511.12
523	0.0956556	1526.31
524	0.0935651	2084.11
525	0.0950173	1957.54
526	0.0957345	1566.83
527	0.0957272	1713.2
528	0.0955203	1685.5
529	0.0950723	1830.19
530	0.0954716	2618.58
531	0.0936606	1067.69
532	0.0523008	1529.61
533	0.0522691	2047.1
534	0.0520936	767.848
535	0.0524238	1068.22
536	0.0507653	1319.8
537	0.0523498	1833.82
538	0.0524252	1316.16
539	0.0523311	1356.74
540	0.0524266	1220.75
541	0.0522852	2505.49
542	0.0946732	1658.34
543	0.0957546	1482.96
544	0.0957629	1670.79
545	0.0949947	1779.05
546	0.0956156	2091.71
547	0.0953338	608.389
548	0.0523091	1280.85
549	0.0522662	2889.06
550	0.0952119	1438.9
551	0.0949721	1695.24
552	0.0952027	1533.57
553	0.0952637	1585.07
554	0.0953858	2012.88
555	0.0868724	1623.07
556	0.0955495	1894.31
557	0.0948562	1254.53
558	0.0955723	512.701
559	0.0523613	0
560	0.0000000	0
561	0.050846	2694.41
562	0.0953952	1823.99
563	0.0954101	1414.94
564	0.095192	840.407
565	0.0420778	3802.48
566	0.094832	1898.09
567	0.095567	1799.78
568	0.0954188	2221.78
569	0.0936496	1804.6
570	0.0951156	1061.87
571	0.0511094	1995.72
572	0.0927553	1778.87
573	0.0937929	2047.06
574	0.0956767	2038.11
575	0.0957175	1849.19
576	0.0953299	1458.1
577	0.0959223	1647.17
578	0.0954078	1435.94
579	0.095532	1297.99
580	0.0958174	1158.45
581	0.0959152	1146.85
582	0.0956874	1274.99
583	0.095848	1679.74
584	0.0952481	1690.32
585	0.0956706	1588.78
586	0.0953782	1583.17
587	0.0957191	1285.01
588	0.0959116	1136.46
589	0.0960402	1395.25
590	0.0958747	813.562
591	0.0523929	5821.4
592	0.0954755	1152.13
593	0.0960801	738.967
594	0.0525476	1922.07
595	0.096036	947.561
596	0.0517733	1255.47
597	0.0522396	1990.83
598	0.0524345	1296.86
599	0.0514583	2973.28
600	0.0956561	1411.31
601	0.0959977	1125.03
602	0.0959343	1073.65
603	0.0953983	1341.74
604	0.0957782	1419.95
605	0.0954962	900.559
606	0.0956104	941.32
607	0.0955038	1088.96
608	0.0957253	1002.87
609	0.0943821	1705.83
610	0.0949054	821.871
611	0.0524828	2667.54
612	0.0429473	4517.16
613	0.0955248	984.037
614	0.0522848	3423.55
615	0.0955262	1455.1
616	0.0958047	1597
617	0.0959444	1031.85
618	0.0957087	1316.49
619	0.0958878	907.31
620	0.0958551	406.864
621	0.0509156	2199.72
622	0.0956931	825.556
623	0.0520967	2073.07
624	0.0520051	1288.34
625	0.0521514	1725.74
626	0.0939609	957.846
627	0.0955636	533.676
628	0.0521819	594.076
629	0.0523677	2482.45
630	0.0959236	875.697
631	0.0958700	990.926
632	0.0956315	1077.05
633	0.0957229	950.66
634	0.0954027	1226.38
635	0.0872623	595.904
636	0.0516027	1027.08
637	0.0524308	1010.86
638	0.0524532	1944.59
639	0.0908043	892.028
640	0.0944616	910.423
641	0.0951218	756.925
642	0.0958557	1022.37
643	0.0958597	834.553
644	0.0959326	792.223
645	0.0953621	692.099
646	0.0951821	903.531
647	0.0955438	1036.17
648	0.0939635	936.534
649	0.0947047	517.398
650	0.0497955	2088.54
651	0.0887725	1137.74
652	0.0957993	970.78
653	0.0958644	740.629
654	0.0959415	646.227
655	0.0957602	1117.38
656	0.0959619	917.03
657	0.0958904	949
658	0.0959415	677.496
659	0.0958904	709.143
660	0.0949385	884.783
661	0.094087	743.992
662	0.0951728	746.012
663	0.0927768	689.827
664	0.0931672	364.935
665	0.0520898	1209.45
666	0.0948582	780.112
667	0.0945594	856.604
668	0.0956336	878.352
669	0.0958333	396.522
670	0.0433392	1961.27
671	0.0958700	813.602
672	0.0954655	837.999
673	0.0953629	713.065
674	0.0942884	912.095
675	0.0916553	851.014
676	0.0877486	888.903
677	0.0892556	0
678	0.0000000	0
679	0.0959024	740.336
680	0.0959516	844.175
681	0.0958377	657.362
682	0.0959765	812.699
683	0.0960974	759.646
684	0.0959722	823.155
685	0.0959734	843.983
686	0.0961038	915.677
687	0.0959896	1114.7
688	0.0958908	1042.85
689	0.0956077	1045.94
690	0.0959948	1010.47
691	0.0960307	958.027
692	0.0959103	823.686
693	0.0959944	885.468
694	0.0958456	803.375
695	0.0959418	865.108
696	0.095937	906.845
697	0.0958983	855.072
698	0.0958954	917.666
699	0.095847	907.696
700	0.0959427	948.483
701	0.0960731	634.933
702	0.0525315	799.52
703	0.0434274	1888.21
704	0.0958468	803.366
705	0.0960373	916.31
706	0.0958499	772.04
707	0.0959766	739.763
708	0.0956926	794.21
709	0.0956223	826.167
710	0.0959496	760.816
711	0.0957574	490.823
712	0.0523218	1280.54
713	0.0952561	965.818
714	0.0959864	1031.4
715	0.092863	398.437
716	0.0524415	1086.93
717	0.0960194	593.63
718	0.0958093	730.618
719	0.0959564	666.97
720	0.0960363	593.526
721	0.0958862	563.167
722	0.095953	739.946
723	0.0958908	406.713
724	0.043415	829.206
725	0.0434137	1428.12
726	0.0949652	821.354
727	0.0939843	1000.17
728	0.0951571	830.206
729	0.0956826	951.061
730	0.0955073	1026.1
731	0.0955822	711.429
732	0.0957191	804.437
733	0.0954309	754.472
734	0.0953092	860.358
735	0.0957427	699.792
736	0.0956728	794.374
737	0.095844	615.583
738	0.0956976	752.37
739	0.0953755	901.699
740	0.0952121	798.218
741	0.0957973	897.729
742	0.0945292	1142.5
743	0.0957191	1086.51
744	0.0951824	850.998
745	0.095625	397.386
746	0.0433703	1475.66
747	0.095662	1097.61
748	0.0958029	845.486
749	0.0955298	826.967
750	0.0953024	388.238
751	0.0433755	2328.5
752	0.0955177	1088.8
753	0.0956426	585.513
754	0.0432686	3120.04
755	0.095796	521.942
756	0.0524399	1430.21
757	0.0920961	901.233
758	0.0921553	1128.53
759	0.095587	795.087
760	0.0923621	898.637
761	0.0923288	779.821
762	0.0920867	825.31
763	0.0921595	661.896
764	0.0922215	715.668
765	0.0902415	786.777
766	0.090277	1096.62
767	0.090353	940.754
768	0.0919788	815.405
769	0.0957162	814.909
770	0.0956781	867.492
771	0.0957541	751.926
772	0.0957626	992.036
773	0.0957895	908.242
774	0.0954078	869.949
775	0.0955215	533.911
776	0.0957933	605.47
777	0.0956435	742.34
778	0.0956732	773.467
779	0.0957425	898.242
780	0.0957299	783.454
781	0.0957846	0
782	0.0000000	0
783	0.0957485	1221.95
784	0.0956275	836.58
785	0.0954305	1330.81
786	0.0957626	887.612
787	0.0958316	1398.29
788	0.0958661	803.203
789	0.0957034	794.12
790	0.0955112	848.068
791	0.0955267	910.74
792	0.0954688	0
793	0.0000000	0
794	0.0514835	2233.73
795	0.0432072	2129.27
796	0.0953309	860.161
797	0.0958329	980.874
798	0.0957243	1055.11
799	0.0956686	1233.42
800	0.0956344	899.258
801	0.0958079	1294.26
802	0.0939576	1064.31
803	0.0957136	1180.61
804	0.0956288	951.597
805	0.0955032	1298.39
806	0.0956944	1170.39
807	0.0954491	754.329
808	0.0432583	2797.15
809	0.0954692	995.086
810	0.0958163	1012.35
811	0.0956200	1485.04
812	0.0954512	806.695
813	0.043227	2128.3
814	0.0524805	2534.28
815	0.0955046	732.949
816	0.0942957	890.815
817	0.0938982	958.485
818	0.0951875	1103.09
819	0.0954045	1121.54
820	0.0936338	1345.67
821	0.0955683	0
822	0.0000000	0
823	0.0433748	3688.78
824	0.095432	932.601
825	0.0942629	1368.51
826	0.0955795	1558.91
827	0.095614	1380.55
828	0.0957651	741.397
829	0.0935159	1069.34
830	0.0953523	1069.72
831	0.0949508	1011.05
832	0.0957593	605.686
833	0.050446	297.348
834	0.000000	0
835	0.0524986	876.213
836	0.0958723	730.138
837	0.0958218	939.244
838	0.043416	1819.6
839	0.0958802	834.375
840	0.0958904	698.714
841	0.0958636	959.697
842	0.0957869	1012.66
843	0.0954946	1130.95
844	0.0946185	1521.9
845	0.0955882	1234.46
846	0.0935636	491.644
847	0.0523358	1394.84
848	0.0947772	675.268
849	0.0959364	760.921
850	0.0957762	762.194
851	0.0957878	741.221
852	0.0958393	730.389
853	0.0957624	678.763
854	0.0957545	804.14
855	0.0957808	866.562
856	0.0955838	972.968
857	0.0953472	1132.7
858	0.0957803	970.972
859	0.0954714	335.179
860	0.0000000	0
861	0.0958514	657.268
862	0.0957427	699.792
863	0.0958559	730.263
864	0.0957692	595.181
865	0.0958248	960.085
866	0.0957432	678.899
867	0.095745	731.108
868	0.0956974	1013.61
869	0.0957845	918.729
870	0.0958119	1461.2
871	0.0954147	1331.03
872	0.0957487	407.316
873	0.0000000	0
874	0.0523908	1526.98
875	0.0957221	804.412
876	0.0955931	857.802
877	0.0958071	730.635
878	0.0955784	774.234
879	0.0957023	971.764
880	0.0955397	983.885
881	0.0956829	1264.59
882	0.095771	1065.04
883	0.0956062	1307.45
884	0.0954818	890.222
885	0.0954811	701.71
886	0.0954506	680.98
887	0.095647	627.307
888	0.0955046	680.596
889	0.0958521	625.965
890	0.0956808	762.954
891	0.0956147	753.022
892	0.0956478	909.587
893	0.0954146	838.446
894	0.0957556	751.915
895	0.0955679	952.203
896	0.0952108	913.762
897	0.0947374	833.884
898	0.0953323	629.377
899	0.0433586	1268.49
900	0.0955143	659.587
901	0.0952839	587.718
902	0.0955869	700.933
903	0.0958089	709.746
904	0.0958300	646.979
905	0.0957372	678.942
906	0.0957513	365.53
907	0.043378	1844.25
908	0.0958434	886.863
909	0.0953878	576.594
910	0.052143	1495.89
911	0.0934962	235.304
912	0.0517457	908.288
913	0.0949434	537.162
914	0.0953476	566.349
915	0.0955826	449.873
916	0.0954600	565.682
917	0.0957164	699.985
918	0.0958267	553.082
919	0.0955731	523.16
920	0.0931632	676.233
921	0.0949888	810.622
922	0.0952732	409.349
923	0.0523123	0
924	0.0000000	0
925	0.0433092	1408.48
926	0.0957181	323.868
927	0.0957076	459.734
928	0.0522812	1090.26
929	0.0957154	595.516
930	0.0956016	627.605
931	0.0956759	836.156
932	0.0952235	672.103
933	0.0941701	371.668
934	0.0503782	873.393
935	0.0522600	707.999
936	0.0514357	855.437
937	0.0517555	1545.73
938	0.0954819	617.918
939	0.0940122	606.304
940	0.0919221	685.363
941	0.0959378	604.558
942	0.0938299	511.564
943	0.0958023	511.47
944	0.0939579	659.87
945	0.0957103	637.34
946	0.0959116	344.067
947	0.0434988	1747.18
948	0.0434297	851.951
949	0.0000000	0
950	0.0428413	1703.96
951	0.0938956	745.509
952	0.0943183	773.975
953	0.095731	752.108
954	0.0958432	626.022
955	0.095533	554.782
956	0.0939837	617.129
957	0.0957651	396.804
958	0.0960897	353.836
959	0.0937413	565.386
960	0.0941171	924.38
961	0.093303	793.115
962	0.0920717	532.194
963	0.0516094	561.914
964	0.0957573	522.153
965	0.0943527	508.729
966	0.0955504	565.147
967	0.0941072	531.309
968	0.0956916	459.81
969	0.0954924	555.018
970	0.0959878	354.212
971	0.0942094	498.889
972	0.0922333	184.315
973	0.0497391	482.517
974	0.0507357	1497.96
975	0.0934844	0
976	0.0000000	0
977	0.0957562	563.932
978	0.0956578	846.769
979	0.0959511	687.85
980	0.0960494	353.984
981	0.0957729	626.482
982	0.0946039	465.097
983	0.0949837	452.709
984	0.0946089	496.782
985	0.094139	541.752
986	0.0948049	601.234
987	0.090343	1239.72
988	0.0941677	0
